 6447.950   0.997247
 6448.000   0.997244
 6448.050   0.997241
 6448.100   0.997238
 6448.150   0.997236
 6448.200   0.997233
 6448.250   0.997230
 6448.300   0.997227
 6448.350   0.997224
 6448.400   0.997221
 6448.450   0.997218
 6448.500   0.997215
 6448.550   0.997212
 6448.600   0.997209
 6448.650   0.997205
 6448.700   0.997145
 6448.750   0.996830
 6448.800   0.996733
 6448.850   0.997079
 6448.900   0.997192
 6448.950   0.997188
 6449.000   0.997185
 6449.050   0.997181
 6449.100   0.997174
 6449.150   0.997080
 6449.200   0.996449
 6449.250   0.995996
 6449.300   0.996693
 6449.350   0.997001
 6449.400   0.997162
 6449.450   0.997159
 6449.500   0.997156
 6449.550   0.997152
 6449.600   0.997148
 6449.650   0.997137
 6449.700   0.996808
 6449.750   0.993208
 6449.800   0.986293
 6449.850   0.990101
 6449.900   0.996067
 6449.950   0.997080
 6450.000   0.997065
 6450.050   0.996929
 6450.100   0.996965
 6450.150   0.997110
 6450.200   0.997026
 6450.250   0.996922
 6450.300   0.997107
 6450.350   0.997104
 6450.400   0.997101
 6450.450   0.997098
 6450.500   0.997095
 6450.550   0.997091
 6450.600   0.997088
 6450.650   0.997085
 6450.700   0.997081
 6450.750   0.997077
 6450.800   0.997073
 6450.850   0.997068
 6450.900   0.997060
 6450.950   0.997031
 6451.000   0.996789
 6451.050   0.995144
 6451.100   0.993658
 6451.150   0.995703
 6451.200   0.996878
 6451.250   0.997006
 6451.300   0.996979
 6451.350   0.996920
 6451.400   0.996722
 6451.450   0.995989
 6451.500   0.994869
 6451.550   0.995164
 6451.600   0.996299
 6451.650   0.996802
 6451.700   0.996922
 6451.750   0.996959
 6451.800   0.996975
 6451.850   0.996983
 6451.900   0.996986
 6451.950   0.996987
 6452.000   0.996987
 6452.050   0.996986
 6452.100   0.996992
 6452.150   0.996985
 6452.200   0.996936
 6452.250   0.996733
 6452.300   0.996452
 6452.350   0.996682
 6452.400   0.996924
 6452.450   0.996965
 6452.500   0.996964
 6452.550   0.996960
 6452.600   0.996954
 6452.650   0.996929
 6452.700   0.996774
 6452.750   0.996242
 6452.800   0.995543
 6452.850   0.995600
 6452.900   0.996317
 6452.950   0.996789
 6453.000   0.996909
 6453.050   0.996921
 6453.100   0.996919
 6453.150   0.996914
 6453.200   0.996909
 6453.250   0.996902
 6453.300   0.996893
 6453.350   0.996847
 6453.400   0.996705
 6453.450   0.996651
 6453.500   0.995577
 6453.550   0.989275
 6453.600   0.975998
 6453.650   0.970599
 6453.700   0.981382
 6453.750   0.992638
 6453.800   0.996290
